user_id,event_type,event_timestamp,feature
354,login,2026-03-28 10:27:15.378550,product_page
246,login,2026-04-24 12:53:15.378550,home
260,login,2026-04-03 15:28:15.378550,product_page
465,login,2026-04-01 21:58:15.378550,product_page
431,login,2026-04-04 04:27:15.378550,home
202,login,2026-04-25 13:30:15.378550,product_page
192,signup,2026-04-22 11:11:15.378550,product_page
896,purchase,2026-04-21 18:25:15.378550,checkout
857,login,2026-04-24 08:06:15.378550,checkout
278,login,2026-04-14 08:32:15.378550,product_page
909,login,2026-04-15 03:56:15.378550,cart
824,login,2026-04-04 02:37:15.378550,cart
590,login,2026-04-21 06:55:15.378550,product_page
642,login,2026-04-17 04:49:15.378550,home
82,login,2026-04-17 00:35:15.378550,product_page
240,login,2026-04-22 11:47:15.378550,product_page
688,signup,2026-04-21 04:18:15.378550,cart
664,login,2026-04-07 12:19:15.378550,cart
892,login,2026-04-03 02:26:15.378550,checkout
460,login,2026-03-31 08:17:15.378550,checkout
294,login,2026-04-04 07:45:15.378550,cart
976,login,2026-04-24 07:38:15.378550,cart
859,login,2026-04-10 02:02:15.378550,home
286,login,2026-04-02 14:48:15.378550,checkout
928,purchase,2026-04-06 11:14:15.378550,search
782,login,2026-04-13 20:26:15.378550,search
63,login,2026-03-28 16:57:15.378550,home
210,purchase,2026-04-25 05:12:15.378550,search
120,login,2026-04-19 12:51:15.378550,search
972,login,2026-03-31 18:37:15.378550,cart
644,login,2026-04-22 08:38:15.378550,checkout
716,purchase,2026-04-15 19:35:15.378550,product_page
681,signup,2026-04-06 10:22:15.378550,cart
976,purchase,2026-04-02 08:27:15.378550,product_page
343,login,2026-03-29 01:25:15.378550,search
996,login,2026-04-25 13:28:15.378550,product_page
545,purchase,2026-04-03 02:19:15.378550,product_page
64,signup,2026-04-02 03:05:15.378550,cart
89,login,2026-04-11 16:14:15.378550,cart
480,login,2026-04-03 10:40:15.378550,cart
485,login,2026-04-23 10:31:15.378550,product_page
299,login,2026-03-31 19:11:15.378550,cart
312,signup,2026-04-12 17:04:15.378550,product_page
327,login,2026-04-18 18:14:15.378550,cart
693,login,2026-03-28 08:52:15.378550,cart
686,login,2026-03-31 06:36:15.378550,cart
52,login,2026-04-14 04:20:15.378550,checkout
202,login,2026-04-10 18:37:15.378550,home
729,login,2026-04-15 01:54:15.378550,cart
517,login,2026-04-25 08:55:15.378550,checkout
238,login,2026-04-11 08:20:15.378550,checkout
764,login,2026-04-16 04:25:15.378550,cart
77,login,2026-04-13 19:56:15.378550,cart
942,login,2026-03-30 23:13:15.378550,cart
362,signup,2026-03-29 18:47:15.378550,search
685,login,2026-03-31 19:05:15.378550,checkout
710,login,2026-04-12 18:08:15.378550,checkout
133,signup,2026-04-20 21:22:15.378550,home
843,login,2026-04-25 18:29:15.378550,home
810,login,2026-04-03 22:57:15.378550,search
931,login,2026-04-11 21:53:15.378550,cart
867,login,2026-03-28 04:58:15.378550,cart
493,login,2026-04-24 14:50:15.378550,checkout
255,purchase,2026-04-02 03:58:15.378550,search
611,login,2026-04-12 15:14:15.378550,cart
356,signup,2026-04-12 05:57:15.378550,search
661,purchase,2026-03-31 15:31:15.378550,home
868,login,2026-03-30 12:42:15.378550,cart
476,login,2026-04-05 08:41:15.378550,search
631,login,2026-04-19 17:06:15.378550,product_page
687,login,2026-04-06 07:38:15.378550,search
243,login,2026-04-04 06:18:15.378550,search
460,login,2026-04-25 02:38:15.378550,checkout
622,login,2026-04-17 19:21:15.378550,cart
274,login,2026-04-23 05:31:15.378550,search
551,login,2026-04-03 14:33:15.378550,home
463,purchase,2026-04-21 18:56:15.378550,search
852,login,2026-04-10 15:42:15.378550,cart
684,purchase,2026-04-26 04:37:15.378550,cart
563,login,2026-04-10 05:00:15.378550,search
560,login,2026-04-19 11:26:15.378550,cart
769,login,2026-03-29 22:23:15.378550,checkout
833,login,2026-04-08 12:57:15.378550,product_page
987,login,2026-03-28 03:12:15.378550,product_page
602,login,2026-04-18 00:28:15.378550,checkout
781,login,2026-04-19 11:19:15.378550,home
310,login,2026-04-13 00:10:15.378550,search
704,login,2026-04-15 18:11:15.378550,search
527,login,2026-04-26 18:36:15.378550,checkout
18,purchase,2026-04-26 05:10:15.378550,search
358,signup,2026-04-19 23:23:15.378550,search
526,login,2026-04-16 08:52:15.378550,home
574,login,2026-04-14 01:41:15.378550,home
966,login,2026-04-14 20:47:15.378550,product_page
588,purchase,2026-04-24 01:40:15.378550,product_page
485,login,2026-04-04 08:54:15.378550,search
287,login,2026-04-06 13:32:15.378550,cart
981,purchase,2026-04-09 12:19:15.378550,cart
188,login,2026-04-23 06:43:15.378550,search
12,login,2026-04-15 16:00:15.378550,product_page
297,login,2026-03-31 20:32:15.378550,checkout
363,login,2026-04-02 04:14:15.378550,checkout
359,login,2026-04-06 22:03:15.378550,search
203,login,2026-04-22 16:12:15.378550,checkout
941,login,2026-04-24 02:23:15.378550,cart
451,login,2026-04-24 04:26:15.378550,home
843,login,2026-04-01 03:59:15.378550,checkout
954,login,2026-04-18 11:27:15.378550,cart
377,login,2026-03-30 11:45:15.378550,product_page
28,login,2026-04-19 08:27:15.378550,cart
780,signup,2026-03-29 15:13:15.378550,checkout
218,login,2026-04-05 12:09:15.378550,product_page
668,purchase,2026-04-09 07:58:15.378550,product_page
127,login,2026-04-17 22:36:15.378550,search
117,login,2026-04-17 02:08:15.378550,product_page
692,login,2026-04-05 23:54:15.378550,search
945,purchase,2026-04-01 12:14:15.378550,cart
152,purchase,2026-04-14 18:38:15.378550,home
738,login,2026-04-17 07:02:15.378550,home
851,login,2026-04-02 06:43:15.378550,cart
246,login,2026-04-23 01:42:15.378550,cart
362,login,2026-04-15 18:42:15.378550,checkout
204,login,2026-03-31 12:25:15.378550,product_page
612,purchase,2026-04-03 06:58:15.378550,product_page
191,signup,2026-04-06 20:43:15.378550,product_page
301,login,2026-04-14 19:37:15.378550,checkout
131,purchase,2026-04-23 01:54:15.378550,home
476,login,2026-03-31 08:41:15.378550,home
562,purchase,2026-04-23 11:24:15.378550,cart
201,login,2026-04-24 09:17:15.378550,search
722,login,2026-04-23 03:25:15.378550,search
196,purchase,2026-04-13 10:30:15.378550,search
745,login,2026-04-18 05:55:15.378550,search
756,login,2026-04-17 12:30:15.378550,search
255,login,2026-03-30 14:18:15.378550,checkout
449,purchase,2026-04-23 07:05:15.378550,home
629,login,2026-04-10 12:13:15.378550,checkout
96,login,2026-04-20 20:30:15.378550,search
719,login,2026-04-19 01:05:15.378550,cart
139,purchase,2026-04-24 17:27:15.378550,cart
974,login,2026-04-08 14:06:15.378550,home
829,login,2026-04-14 22:02:15.378550,cart
185,purchase,2026-04-09 22:08:15.378550,search
861,login,2026-03-31 20:13:15.378550,checkout
340,login,2026-04-20 00:39:15.378550,home
400,purchase,2026-04-12 02:09:15.378550,home
164,login,2026-04-12 06:34:15.378550,search
81,login,2026-04-11 12:03:15.378550,home
848,login,2026-04-09 06:55:15.378550,product_page
561,signup,2026-04-26 19:29:15.378550,search
630,purchase,2026-04-23 06:04:15.378550,checkout
727,login,2026-04-01 11:33:15.378550,checkout
377,login,2026-04-04 07:02:15.378550,checkout
72,purchase,2026-04-04 12:46:15.378550,cart
893,login,2026-04-05 00:03:15.378550,home
692,purchase,2026-04-03 17:44:15.378550,checkout
622,login,2026-03-29 18:56:15.378550,home
595,signup,2026-04-20 13:23:15.378550,home
146,login,2026-04-20 07:16:15.378550,product_page
719,login,2026-04-07 05:20:15.378550,cart
321,login,2026-04-08 15:46:15.378550,home
585,login,2026-04-26 10:00:15.378550,checkout
600,login,2026-04-01 20:37:15.378550,home
321,login,2026-04-16 16:11:15.378550,cart
921,login,2026-04-20 14:22:15.378550,checkout
93,purchase,2026-04-19 16:53:15.378550,home
792,login,2026-03-28 14:05:15.378550,home
842,purchase,2026-03-30 18:35:15.378550,home
880,login,2026-04-26 18:14:15.378550,search
19,login,2026-04-15 05:27:15.378550,cart
99,purchase,2026-04-26 02:34:15.378550,checkout
917,login,2026-03-29 23:20:15.378550,product_page
163,signup,2026-04-01 18:55:15.378550,product_page
21,login,2026-03-30 18:44:15.378550,home
655,login,2026-04-06 17:06:15.378550,checkout
842,login,2026-03-30 05:54:15.378550,product_page
132,login,2026-04-03 23:18:15.378550,search
923,login,2026-04-12 15:16:15.378550,home
491,purchase,2026-03-28 16:44:15.378550,home
881,login,2026-04-10 19:55:15.378550,cart
575,login,2026-04-25 17:39:15.378550,checkout
399,login,2026-04-02 02:29:15.378550,checkout
556,purchase,2026-04-20 06:25:15.378550,product_page
784,login,2026-03-29 18:44:15.378550,product_page
155,signup,2026-03-31 14:19:15.378550,search
398,login,2026-04-15 16:22:15.378550,checkout
57,purchase,2026-04-04 20:39:15.378550,home
702,signup,2026-04-25 16:05:15.378550,checkout
447,login,2026-04-21 04:20:15.378550,cart
8,login,2026-04-14 04:12:15.378550,search
642,signup,2026-04-17 12:11:15.378550,product_page
823,purchase,2026-04-25 07:13:15.378550,checkout
291,login,2026-04-18 20:10:15.378550,product_page
838,login,2026-04-13 07:29:15.378550,search
530,login,2026-04-02 20:47:15.378550,product_page
416,purchase,2026-04-16 09:43:15.378550,cart
709,signup,2026-04-06 09:44:15.378550,home
165,purchase,2026-04-13 15:13:15.378550,product_page
631,login,2026-04-11 01:01:15.378550,product_page
294,login,2026-03-31 04:56:15.378550,home
360,purchase,2026-04-16 23:28:15.378550,cart
159,login,2026-04-18 18:35:15.378550,checkout
464,login,2026-04-11 13:09:15.378550,checkout
174,login,2026-04-13 20:19:15.378550,cart
482,purchase,2026-04-14 03:25:15.378550,cart
21,login,2026-03-30 16:02:15.378550,checkout
312,login,2026-04-06 16:04:15.378550,product_page
999,login,2026-04-18 04:19:15.378550,home
879,login,2026-04-23 23:50:15.378550,checkout
375,login,2026-04-18 15:37:15.378550,cart
894,purchase,2026-04-07 08:58:15.378550,search
413,login,2026-04-20 11:50:15.378550,cart
749,login,2026-04-10 17:00:15.378550,search
303,purchase,2026-04-13 18:50:15.378550,checkout
642,signup,2026-03-29 22:33:15.378550,product_page
368,login,2026-04-17 23:27:15.378550,home
263,login,2026-03-29 23:46:15.378550,search
83,signup,2026-04-09 12:44:15.378550,checkout
99,purchase,2026-04-06 07:03:15.378550,cart
593,signup,2026-04-22 09:04:15.378550,cart
373,login,2026-03-29 15:39:15.378550,product_page
192,login,2026-04-24 00:19:15.378550,search
312,login,2026-04-20 06:01:15.378550,cart
672,login,2026-04-11 16:00:15.378550,search
102,login,2026-04-14 20:20:15.378550,home
697,login,2026-04-26 12:56:15.378550,home
616,signup,2026-03-31 20:54:15.378550,home
830,login,2026-04-21 08:37:15.378550,product_page
319,login,2026-04-07 07:42:15.378550,product_page
804,purchase,2026-04-10 02:51:15.378550,cart
268,login,2026-04-09 04:40:15.378550,product_page
152,login,2026-04-18 08:04:15.378550,home
663,purchase,2026-04-20 11:05:15.378550,cart
77,purchase,2026-04-02 12:07:15.378550,home
464,login,2026-04-17 06:39:15.378550,product_page
336,login,2026-04-20 00:21:15.378550,product_page
335,login,2026-03-28 07:39:15.378550,search
669,signup,2026-04-13 21:32:15.378550,cart
161,login,2026-04-10 07:03:15.378550,search
606,login,2026-04-05 07:22:15.378550,cart
659,login,2026-04-18 18:19:15.378550,home
798,signup,2026-04-09 01:48:15.378550,checkout
404,purchase,2026-04-19 05:36:15.378550,cart
928,login,2026-04-08 05:35:15.378550,product_page
339,login,2026-04-14 20:24:15.378550,search
756,login,2026-04-03 18:23:15.378550,product_page
533,login,2026-04-05 10:50:15.378550,search
145,login,2026-04-13 16:25:15.378550,product_page
646,login,2026-04-11 08:41:15.378550,product_page
553,purchase,2026-03-30 22:31:15.378550,cart
344,login,2026-04-06 13:03:15.378550,product_page
675,login,2026-04-22 09:58:15.378550,home
88,login,2026-04-04 17:04:15.378550,cart
527,purchase,2026-04-06 02:33:15.378550,home
462,login,2026-03-28 05:35:15.378550,product_page
979,login,2026-04-08 18:46:15.378550,checkout
463,signup,2026-04-15 06:05:15.378550,search
196,login,2026-03-30 06:55:15.378550,home
412,login,2026-04-22 10:40:15.378550,search
428,login,2026-03-28 16:59:15.378550,product_page
848,login,2026-03-31 05:22:15.378550,search
528,signup,2026-04-15 08:25:15.378550,search
347,signup,2026-04-01 16:07:15.378550,home
912,login,2026-04-04 11:29:15.378550,checkout
977,login,2026-04-24 18:58:15.378550,search
584,login,2026-04-11 06:14:15.378550,checkout
7,purchase,2026-04-24 07:08:15.378550,cart
543,purchase,2026-04-19 15:57:15.378550,home
124,login,2026-04-23 08:20:15.378550,product_page
392,signup,2026-04-21 18:24:15.378550,checkout
384,login,2026-04-22 02:17:15.378550,home
961,login,2026-04-19 06:14:15.378550,checkout
263,login,2026-04-05 10:54:15.378550,product_page
57,login,2026-03-29 22:11:15.378550,search
875,signup,2026-03-29 08:52:15.378550,product_page
560,login,2026-04-17 20:04:15.378550,product_page
257,login,2026-04-22 15:11:15.378550,checkout
991,signup,2026-04-18 01:17:15.378550,cart
933,login,2026-03-31 06:04:15.378550,search
965,login,2026-04-23 12:33:15.378550,cart
929,login,2026-04-02 12:46:15.378550,checkout
287,purchase,2026-04-25 02:05:15.378550,product_page
785,purchase,2026-04-03 06:45:15.378550,search
148,signup,2026-04-17 21:31:15.378550,checkout
8,signup,2026-04-08 04:26:15.378550,checkout
553,login,2026-04-21 18:36:15.378550,checkout
504,signup,2026-04-02 05:08:15.378550,product_page
791,login,2026-03-27 23:08:15.378550,cart
244,login,2026-03-28 06:49:15.378550,home
693,login,2026-03-29 22:27:15.378550,home
172,purchase,2026-04-13 18:02:15.378550,checkout
358,login,2026-04-06 20:44:15.378550,search
786,login,2026-04-21 01:12:15.378550,checkout
894,login,2026-04-10 14:39:15.378550,cart
184,signup,2026-04-03 05:33:15.378550,cart
191,purchase,2026-03-29 22:50:15.378550,cart
925,purchase,2026-04-18 20:27:15.378550,product_page
286,login,2026-04-24 23:47:15.378550,home
690,login,2026-04-13 03:04:15.378550,cart
942,login,2026-04-23 11:44:15.378550,cart
394,login,2026-04-06 13:06:15.378550,checkout
133,login,2026-04-08 18:17:15.378550,search
1000,login,2026-04-18 09:24:15.378550,home
651,login,2026-04-09 06:41:15.378550,cart
166,login,2026-04-03 17:19:15.378550,search
86,login,2026-04-15 23:32:15.378550,cart
361,login,2026-04-07 20:53:15.378550,product_page
544,login,2026-04-10 04:51:15.378550,search
520,login,2026-04-07 01:58:15.378550,search
636,login,2026-03-28 13:49:15.378550,search
48,login,2026-04-19 05:42:15.378550,home
275,login,2026-04-03 00:19:15.378550,cart
784,signup,2026-04-16 19:51:15.378550,home
488,login,2026-03-30 00:20:15.378550,product_page
537,purchase,2026-04-04 15:36:15.378550,checkout
341,login,2026-04-08 13:52:15.378550,cart
716,login,2026-04-08 20:54:15.378550,home
502,login,2026-04-22 05:30:15.378550,checkout
783,signup,2026-04-04 07:59:15.378550,cart
975,signup,2026-04-16 18:56:15.378550,search
693,login,2026-04-08 00:03:15.378550,home
689,purchase,2026-04-01 21:27:15.378550,home
488,login,2026-04-17 04:44:15.378550,search
995,login,2026-04-14 00:24:15.378550,search
974,login,2026-04-05 10:15:15.378550,cart
454,purchase,2026-04-10 00:45:15.378550,home
276,login,2026-04-07 23:50:15.378550,checkout
985,login,2026-04-20 01:47:15.378550,checkout
901,login,2026-04-25 20:17:15.378550,cart
929,login,2026-04-25 10:35:15.378550,product_page
855,purchase,2026-04-02 06:45:15.378550,cart
761,login,2026-04-18 05:04:15.378550,product_page
316,login,2026-04-24 07:47:15.378550,cart
154,login,2026-03-29 00:04:15.378550,product_page
809,login,2026-04-18 04:55:15.378550,product_page
687,purchase,2026-04-15 21:37:15.378550,home
159,login,2026-04-22 06:17:15.378550,home
225,login,2026-04-09 23:02:15.378550,checkout
640,login,2026-04-07 12:31:15.378550,search
978,signup,2026-04-10 14:47:15.378550,home
52,purchase,2026-04-14 16:19:15.378550,search
308,purchase,2026-03-31 00:39:15.378550,home
66,purchase,2026-04-18 03:07:15.378550,product_page
924,login,2026-04-25 06:46:15.378550,home
770,login,2026-04-15 08:08:15.378550,checkout
100,purchase,2026-04-22 18:02:15.378550,home
46,purchase,2026-04-14 13:13:15.378550,product_page
135,login,2026-03-28 23:19:15.378550,checkout
507,login,2026-04-11 07:28:15.378550,cart
206,login,2026-04-14 00:08:15.378550,home
860,login,2026-04-15 04:41:15.378550,product_page
534,login,2026-04-05 10:39:15.378550,home
173,signup,2026-04-08 22:35:15.378550,checkout
691,login,2026-04-01 06:55:15.378550,product_page
822,login,2026-04-22 09:58:15.378550,checkout
520,login,2026-03-30 22:43:15.378550,home
210,login,2026-04-25 14:47:15.378550,home
473,login,2026-04-24 09:36:15.378550,search
908,login,2026-04-20 11:29:15.378550,product_page
434,login,2026-04-12 09:35:15.378550,product_page
671,login,2026-04-22 21:07:15.378550,checkout
423,purchase,2026-04-23 06:10:15.378550,checkout
274,purchase,2026-04-11 21:01:15.378550,cart
620,login,2026-03-31 20:25:15.378550,checkout
72,login,2026-04-12 11:12:15.378550,search
90,login,2026-04-07 07:28:15.378550,home
317,login,2026-04-10 20:01:15.378550,home
664,login,2026-04-25 07:37:15.378550,cart
271,login,2026-04-02 22:10:15.378550,home
997,purchase,2026-04-12 19:01:15.378550,checkout
796,login,2026-04-26 07:01:15.378550,cart
425,login,2026-04-25 20:03:15.378550,search
391,login,2026-04-25 20:20:15.378550,search
232,login,2026-04-07 13:09:15.378550,home
873,login,2026-04-03 14:13:15.378550,home
924,signup,2026-04-24 06:47:15.378550,cart
353,signup,2026-04-06 13:58:15.378550,cart
915,login,2026-04-09 17:38:15.378550,product_page
616,login,2026-04-07 00:46:15.378550,cart
555,login,2026-04-21 19:29:15.378550,cart
714,login,2026-04-12 04:12:15.378550,home
283,login,2026-04-14 14:28:15.378550,product_page
909,login,2026-04-21 02:29:15.378550,checkout
266,purchase,2026-04-07 08:47:15.378550,checkout
654,purchase,2026-04-26 14:00:15.378550,checkout
16,login,2026-04-16 12:39:15.378550,checkout
239,login,2026-04-23 09:24:15.378550,search
782,purchase,2026-03-29 02:17:15.378550,product_page
684,login,2026-04-18 03:10:15.378550,home
434,purchase,2026-04-19 00:19:15.378550,search
124,purchase,2026-04-02 02:47:15.378550,search
162,login,2026-04-07 12:37:15.378550,home
883,login,2026-04-11 08:05:15.378550,cart
942,purchase,2026-04-25 18:44:15.378550,home
244,purchase,2026-04-15 09:20:15.378550,cart
940,login,2026-04-06 06:57:15.378550,product_page
213,login,2026-04-24 10:54:15.378550,product_page
15,login,2026-04-14 07:49:15.378550,home
1000,login,2026-04-06 05:01:15.378550,cart
237,purchase,2026-04-12 13:57:15.378550,search
47,signup,2026-03-28 01:41:15.378550,checkout
210,login,2026-04-26 19:50:15.378550,product_page
846,login,2026-03-29 22:21:15.378550,product_page
215,login,2026-04-01 23:38:15.378550,cart
423,signup,2026-04-19 00:03:15.378550,cart
799,login,2026-04-24 07:47:15.378550,home
854,purchase,2026-04-07 17:45:15.378550,home
574,login,2026-04-16 10:30:15.378550,cart
664,signup,2026-04-21 19:54:15.378550,product_page
272,purchase,2026-03-31 18:14:15.378550,cart
826,login,2026-04-15 23:24:15.378550,search
187,login,2026-04-09 07:59:15.378550,cart
92,purchase,2026-04-06 15:26:15.378550,home
173,login,2026-03-31 14:49:15.378550,cart
18,login,2026-04-14 07:05:15.378550,product_page
124,login,2026-03-31 23:26:15.378550,cart
483,login,2026-04-15 06:02:15.378550,search
403,login,2026-04-08 03:17:15.378550,home
965,login,2026-03-31 11:50:15.378550,home
238,signup,2026-04-21 16:42:15.378550,home
550,login,2026-04-20 14:04:15.378550,cart
685,login,2026-04-02 12:29:15.378550,home
35,login,2026-04-09 11:01:15.378550,home
214,login,2026-04-12 20:38:15.378550,search
717,purchase,2026-04-05 08:22:15.378550,cart
93,login,2026-04-22 08:21:15.378550,checkout
613,login,2026-04-20 07:05:15.378550,search
390,login,2026-04-19 19:10:15.378550,cart
270,login,2026-04-17 00:56:15.378550,cart
443,login,2026-04-22 09:00:15.378550,search
383,purchase,2026-04-04 02:55:15.378550,cart
780,login,2026-04-25 02:18:15.378550,cart
344,login,2026-03-31 11:17:15.378550,search
730,purchase,2026-04-17 22:36:15.378550,product_page
542,login,2026-04-07 19:02:15.378550,cart
959,login,2026-03-31 17:34:15.378550,cart
637,login,2026-04-16 18:16:15.378550,cart
536,login,2026-03-30 16:23:15.378550,home
499,login,2026-04-15 07:26:15.378550,checkout
249,login,2026-03-30 23:45:15.378550,product_page
848,login,2026-04-14 12:35:15.378550,cart
492,login,2026-03-28 05:12:15.378550,home
676,signup,2026-04-12 14:51:15.378550,checkout
882,login,2026-04-18 10:50:15.378550,cart
800,login,2026-04-24 21:41:15.378550,cart
515,purchase,2026-04-09 05:42:15.378550,search
399,login,2026-04-25 06:48:15.378550,product_page
93,login,2026-04-22 08:15:15.378550,checkout
607,login,2026-04-17 20:35:15.378550,product_page
416,login,2026-03-31 10:21:15.378550,home
421,purchase,2026-04-07 13:11:15.378550,search
248,login,2026-04-24 12:39:15.378550,cart
494,signup,2026-04-23 12:45:15.378550,product_page
915,purchase,2026-04-19 14:34:15.378550,cart
451,login,2026-03-28 15:43:15.378550,checkout
812,login,2026-04-02 10:19:15.378550,home
611,login,2026-04-05 19:50:15.378550,search
252,signup,2026-04-06 07:16:15.378550,search
142,login,2026-04-12 19:32:15.378550,checkout
284,purchase,2026-04-07 21:35:15.378550,search
327,login,2026-04-06 00:03:15.378550,search
471,login,2026-04-17 17:17:15.378550,checkout
17,login,2026-03-29 22:11:15.378550,home
96,signup,2026-04-17 04:57:15.378550,product_page
893,purchase,2026-04-05 16:21:15.378550,search
135,purchase,2026-04-23 10:42:15.378550,home
506,login,2026-04-09 13:31:15.378550,checkout
302,purchase,2026-04-17 09:59:15.378550,cart
591,login,2026-04-01 03:30:15.378550,home
81,login,2026-04-05 04:08:15.378550,checkout
959,login,2026-04-14 15:04:15.378550,cart
611,login,2026-04-26 20:29:15.378550,home
61,login,2026-04-12 06:50:15.378550,product_page
760,login,2026-03-28 12:53:15.378550,checkout
266,signup,2026-04-18 13:22:15.378550,home
517,login,2026-04-15 03:46:15.378550,home
788,login,2026-04-10 22:16:15.378550,home
829,purchase,2026-04-17 21:19:15.378550,checkout
793,signup,2026-04-17 07:00:15.378550,search
611,login,2026-03-29 14:30:15.378550,product_page
429,login,2026-03-28 06:11:15.378550,cart
874,login,2026-04-03 02:08:15.378550,home
332,login,2026-04-14 13:08:15.378550,product_page
151,login,2026-04-17 19:17:15.378550,product_page
953,login,2026-04-14 22:29:15.378550,home
575,login,2026-04-11 09:12:15.378550,product_page
547,signup,2026-03-30 15:51:15.378550,checkout
816,purchase,2026-04-16 16:28:15.378550,search
635,login,2026-04-10 07:19:15.378550,cart
971,login,2026-04-25 17:01:15.378550,product_page
427,login,2026-04-25 11:31:15.378550,cart
576,login,2026-04-03 02:19:15.378550,checkout
733,login,2026-03-30 06:19:15.378550,cart
200,signup,2026-04-05 06:56:15.378550,cart
616,login,2026-04-11 02:22:15.378550,checkout
292,login,2026-04-09 14:52:15.378550,home
15,login,2026-04-01 05:11:15.378550,product_page
217,login,2026-04-02 02:39:15.378550,home
881,signup,2026-04-26 03:54:15.378550,search
867,signup,2026-04-08 07:16:15.378550,home
665,purchase,2026-04-11 06:55:15.378550,home
795,login,2026-04-11 21:23:15.378550,checkout
736,login,2026-03-28 19:08:15.378550,product_page
154,purchase,2026-04-14 01:20:15.378550,checkout
717,login,2026-04-10 03:53:15.378550,search
419,login,2026-04-08 04:20:15.378550,product_page
537,login,2026-04-13 21:01:15.378550,cart
808,login,2026-04-19 12:40:15.378550,search
72,login,2026-04-16 13:17:15.378550,product_page
347,login,2026-04-03 15:24:15.378550,checkout
810,login,2026-03-28 04:17:15.378550,product_page
822,login,2026-04-23 01:25:15.378550,search
336,login,2026-03-30 14:54:15.378550,product_page
320,login,2026-03-28 11:43:15.378550,checkout
900,login,2026-04-11 06:38:15.378550,search
738,login,2026-04-06 23:30:15.378550,home
5,login,2026-04-12 07:20:15.378550,home
812,login,2026-03-29 17:49:15.378550,cart
525,purchase,2026-04-02 15:12:15.378550,checkout
94,login,2026-04-06 21:04:15.378550,home
301,signup,2026-04-02 11:32:15.378550,product_page
473,signup,2026-04-05 10:17:15.378550,search
193,login,2026-04-13 15:09:15.378550,checkout
260,login,2026-04-03 13:43:15.378550,home
4,login,2026-03-28 19:14:15.378550,checkout
943,signup,2026-04-01 23:55:15.378550,search
140,login,2026-04-15 12:38:15.378550,home
540,purchase,2026-04-09 08:03:15.378550,search
333,login,2026-04-25 09:44:15.378550,home
309,purchase,2026-04-23 04:46:15.378550,checkout
359,purchase,2026-04-20 05:02:15.378550,product_page
363,login,2026-04-02 00:42:15.378550,checkout
908,login,2026-04-04 21:55:15.378550,search
910,login,2026-04-07 04:33:15.378550,home
649,login,2026-03-31 00:03:15.378550,home
144,login,2026-04-25 22:53:15.378550,checkout
430,login,2026-04-13 21:25:15.378550,home
334,purchase,2026-04-02 03:03:15.378550,checkout
569,login,2026-03-29 09:41:15.378550,cart
593,login,2026-04-26 04:27:15.378550,checkout
702,login,2026-04-21 10:33:15.378550,search
216,purchase,2026-04-14 21:32:15.378550,home
961,login,2026-03-30 13:29:15.378550,cart
615,login,2026-04-14 17:09:15.378550,checkout
193,login,2026-04-23 09:09:15.378550,search
112,login,2026-04-25 11:18:15.378550,home
140,login,2026-04-09 06:29:15.378550,product_page
114,purchase,2026-04-05 06:13:15.378550,home
121,login,2026-04-06 16:36:15.378550,product_page
857,login,2026-04-22 23:27:15.378550,home
47,login,2026-04-02 12:27:15.378550,checkout
854,purchase,2026-04-11 07:52:15.378550,cart
81,login,2026-04-23 01:18:15.378550,product_page
187,signup,2026-04-14 06:35:15.378550,product_page
973,signup,2026-04-02 21:34:15.378550,cart
802,login,2026-04-02 21:43:15.378550,cart
557,login,2026-04-24 23:10:15.378550,cart
605,login,2026-04-22 23:59:15.378550,home
198,purchase,2026-04-23 15:40:15.378550,product_page
824,login,2026-04-20 18:23:15.378550,search
494,login,2026-04-07 15:07:15.378550,search
659,purchase,2026-04-12 02:07:15.378550,home
940,login,2026-04-25 07:56:15.378550,home
851,purchase,2026-03-29 13:11:15.378550,home
938,login,2026-04-09 07:29:15.378550,checkout
468,login,2026-03-30 14:57:15.378550,home
767,purchase,2026-04-15 18:56:15.378550,product_page
504,login,2026-03-31 19:02:15.378550,product_page
609,login,2026-03-31 23:36:15.378550,product_page
728,login,2026-04-07 13:29:15.378550,search
350,purchase,2026-04-16 11:17:15.378550,product_page
346,purchase,2026-04-09 23:03:15.378550,search
923,signup,2026-04-05 12:51:15.378550,product_page
157,login,2026-04-21 01:18:15.378550,checkout
724,login,2026-03-29 12:39:15.378550,home
581,login,2026-03-28 01:33:15.378550,search
170,login,2026-03-28 03:27:15.378550,checkout
379,signup,2026-03-31 06:56:15.378550,cart
297,signup,2026-04-14 23:44:15.378550,checkout
193,purchase,2026-04-19 00:27:15.378550,checkout
694,login,2026-04-09 16:53:15.378550,checkout
700,login,2026-04-14 15:19:15.378550,cart
201,login,2026-04-22 22:52:15.378550,search
578,signup,2026-04-23 18:22:15.378550,search
841,login,2026-04-24 14:04:15.378550,cart
366,purchase,2026-04-13 10:37:15.378550,search
813,login,2026-04-26 10:51:15.378550,home
695,login,2026-04-21 04:28:15.378550,checkout
862,login,2026-04-16 12:41:15.378550,checkout
70,login,2026-04-07 10:32:15.378550,search
902,login,2026-04-10 12:08:15.378550,home
932,login,2026-04-02 17:23:15.378550,home
651,login,2026-04-19 11:46:15.378550,checkout
882,login,2026-04-11 18:50:15.378550,search
586,login,2026-04-18 05:19:15.378550,cart
361,login,2026-04-03 07:01:15.378550,cart
